Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PST,PST,1974,82.5089797973633,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PST,PST,1973,81.2513580322266,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PST,PST,1972,80.3235397338867,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PST,PST,1971,79.2085494995117,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PST,PST,1970,79.2662734985352,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2019,42.2188110351563,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2018,42.2162284851074,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2017,41.8161582946777,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2016,41.3617782592773,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2015,41.9529418945313,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2014,41.36328125,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2013,42.6993103027344,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2012,39.9628486633301,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2011,38.7552604675293,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2010,37.735279083252,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2009,35.5685081481934,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2008,33.3703994750977,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2007,30.7242107391357,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2006,30.0635299682617,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2005,29.0116195678711,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2004,28.1737403869629,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2003,26.3486804962158,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2002,24.9468593597412,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2001,23.865779876709,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,2000,22.6498508453369,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1999,21.8444004058838,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1998,21.511209487915,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1997,21.0559406280518,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1996,21.1041698455811,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1995,21.1485996246338,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1994,20.8078498840332,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1993,20.5366706848145,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1992,20.49342918396,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1991,20.4933700561523,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1990,20.4023399353027,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1989,20.4634609222412,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1988,21.0872402191162,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1987,21.4215602874756,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1986,21.4161491394043,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1985,22.0805702209473,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1984,21.5288200378418,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1983,20.5577907562256,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1982,19.5275897979736,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1981,18.3859691619873,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1980,17.0733108520508,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1979,15.6598196029663,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1978,14.3976402282715,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1977,13.2742595672607,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1976,12.6033802032471,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1975,11.9703998565674,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1974,11.2106304168701,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1973,10.851900100708,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1972,10.3772897720337,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1971,9.90933990478516,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,PRE,PRE,1970,9.80035018920898,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2020,76.4289321899414,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2019,75.8905029296875,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2018,75.1069183349609,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2017,74.6164703369141,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2016,74.2944183349609,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2015,73.3014602661133,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2014,72.7244186401367,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2013,71.7829513549805,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2012,72.0744323730469,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2011,71.6296768188477,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2010,70.9474792480469,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2009,70.0551376342773,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2008,68.9006729125977,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2007,68.4763336181641,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2006,67.5757064819336,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2005,66.6544723510742,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2004,65.8610076904297,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2003,64.0388565063477,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2002,63.0276794433594,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2001,61.7950897216797,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,2000,60.5722312927246,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1999,59.6755790710449,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1998,58.9461517333984,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1997,59.1886787414551,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1996,58.2192192077637,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1995,57.3990898132324,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1994,55.9133605957031,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1993,54.9774017333984,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1992,54.318000793457,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1991,53.5527687072754,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1990,52.2676582336426,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1989,51.0398292541504,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1988,51.1943817138672,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1987,51.021411895752,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1986,51.1558685302734,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1985,51.0610618591309,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1984,50.6922302246094,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1983,50.5330200195313,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1982,49.9727401733398,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1981,49.7425117492676,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1980,50.4081916809082,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1979,49.8830184936523,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1978,49.4346809387207,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1977,48.9103584289551,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1976,47.9759407043457,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1975,46.73291015625,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1974,44.5175590515137,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1973,44.0585517883301,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1972,43.251579284668,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1971,42.0367813110352,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,1970,41.9158706665039,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2020,71.351318359375,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2019,69.9179534912109,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2018,70.0602569580078,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2017,68.7486267089844,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2016,70.0700912475586,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2015,68.448371887207,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2014,68.1371612548828,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2013,63.8055114746094,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2012,63.3757591247559,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2011,60.864200592041,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2010,58.3505096435547,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2009,55.3908386230469,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2008,55.5133895874023,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2007,53.1844482421875,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2006,51.1373596191406,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2005,49.7289009094238,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2004,47.8397483825684,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2003,46.5964393615723,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2002,44.8361587524414,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2001,43.3426513671875,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,2000,43.0969505310059,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1999,41.6883583068848,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1998,42.6015701293945,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1997,43.4611396789551,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1996,42.8894081115723,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1995,42.6987190246582,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1994,42.699779510498,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1993,42.1440582275391,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1992,40.3499412536621,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1991,38.1675109863281,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1990,35.9571495056152,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1989,34.3085784912109,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1988,34.1180000305176,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1987,34.0158386230469,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1986,34.0004806518555,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1985,33.168628692627,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1984,32.2742881774902,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1983,31.0238399505615,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1982,29.180290222168,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1981,27.873420715332,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1980,27.0857601165771,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1979,25.9564304351807,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1978,25.1752891540527,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1977,24.8447303771973,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1976,24.37672996521,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1975,24.4130592346191,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1974,24.1836605072021,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1973,24.0154399871826,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1972,23.5923309326172,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1971,23.1877994537354,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,1970,23.1401500701904,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2020,71.351318359375,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2019,69.9179534912109,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2018,70.0602569580078,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2017,68.7486267089844,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2016,70.0700912475586,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2015,68.448371887207,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2014,68.1371612548828,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2013,63.8055114746094,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2012,63.3757591247559,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2011,60.864200592041,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2010,58.3505096435547,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2009,55.3908386230469,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2008,55.5133895874023,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2007,53.1844482421875,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2006,51.1373596191406,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2005,49.7289009094238,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2004,47.8397483825684,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2003,46.5964393615723,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2002,44.8361587524414,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2001,43.3426513671875,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,2000,43.0969505310059,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1999,41.6883583068848,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1998,42.6015701293945,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1997,43.4611396789551,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1996,42.8894081115723,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1995,42.6987190246582,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1994,42.699779510498,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1993,42.1440582275391,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1992,40.3499412536621,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1991,38.1675109863281,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1990,35.9571495056152,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1989,34.3085784912109,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1988,34.1180000305176,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1987,34.0158386230469,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1986,34.0004806518555,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1985,33.168628692627,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1984,32.2742881774902,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1983,31.0238399505615,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1982,29.180290222168,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1981,27.873420715332,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1980,27.0857601165771,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1979,25.9564304351807,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1978,25.1752891540527,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1977,24.8447303771973,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1976,24.37672996521,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1975,24.4130592346191,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1974,24.1836605072021,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1973,24.0154399871826,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1972,23.5923309326172,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1971,23.1877994537354,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,1970,23.1401500701904,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2020,43.906421661377,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2019,43.7344589233398,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2018,43.5703086853027,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2017,43.3963012695313,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2016,43.2015190124512,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2015,43.8607482910156,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2014,43.3717193603516,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2013,44.6273994445801,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2012,42.0007019042969,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2011,40.793571472168,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2010,39.6927604675293,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2009,37.7940902709961,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2008,36.048511505127,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2007,34.1010704040527,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2006,33.1451797485352,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2005,32.0822601318359,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2004,31.0967807769775,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2003,29.4750194549561,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2002,28.2828006744385,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2001,27.205530166626,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,2000,25.8904399871826,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1999,25.3739395141602,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1998,25.1100101470947,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1997,24.5059700012207,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1996,24.3514595031738,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1995,24.1406002044678,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1994,23.6460094451904,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1993,23.4175205230713,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1992,23.300199508667,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1991,23.3128890991211,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1990,23.1109790802002,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1989,22.9720191955566,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1988,23.543550491333,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1987,23.5861892700195,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1986,23.4039897918701,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1985,23.8668003082275,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1984,23.4068698883057,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1983,22.3676795959473,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1982,21.1459293365479,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1981,19.8063106536865,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1980,18.5730094909668,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1979,17.4176292419434,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1978,16.5174598693848,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1977,15.7078304290771,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1976,15.1468801498413,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1975,14.6274700164795,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1974,14.0900096893311,Gross
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,1973,13.871509552002,Gross
